date_local,latitude,longitude,parameter_name,arithmetic_mean
2015-03-13,40.8679,-73.87809,NO2,18.817391
2015-03-14,40.8679,-73.87809,NO2,29.966666999999998
2015-03-15,40.8679,-73.87809,NO2,9.225
2015-03-16,40.8679,-73.87809,NO2,31.777272999999997
2015-03-17,40.8679,-73.87809,NO2,23.783333
2015-03-18,40.8679,-73.87809,NO2,10.725
2015-03-19,40.8679,-73.87809,NO2,15.558333
2015-03-20,40.8679,-73.87809,NO2,16.613042999999998
2015-03-21,40.8679,-73.87809,NO2,22.191667
2015-03-22,40.8679,-73.87809,NO2,7.2583329999999995
2015-03-23,40.8679,-73.87809,NO2,9.677273
2015-03-24,40.8679,-73.87809,NO2,17.983333
2015-03-25,40.8679,-73.87809,NO2,36.520832999999996
2015-03-26,40.8679,-73.87809,NO2,38.734783
2015-03-27,40.8679,-73.87809,NO2,16.1
2015-03-28,40.8679,-73.87809,NO2,10.433333
2015-03-29,40.8679,-73.87809,NO2,12.429167
2015-03-30,40.8679,-73.87809,NO2,21.631818
2015-03-31,40.8679,-73.87809,NO2,18.133333
2015-04-01,40.8679,-73.87809,NO2,16.008696
2015-04-02,40.8679,-73.87809,NO2,31.678261
2015-04-03,40.8679,-73.87809,NO2,29.991667
2015-04-04,40.8679,-73.87809,NO2,10.625
2015-04-05,40.8679,-73.87809,NO2,14.225000000000001
2015-04-06,40.8679,-73.87809,NO2,24.513043
2015-04-07,40.8679,-73.87809,NO2,27.165217
2015-04-08,40.8679,-73.87809,NO2,10.56087
2015-04-09,40.8679,-73.87809,NO2,10.4
2015-04-10,40.8679,-73.87809,NO2,24.45
2015-04-11,40.8679,-73.87809,NO2,9.85
2015-04-12,40.8679,-73.87809,NO2,19.691667
2015-04-13,40.8679,-73.87809,NO2,26.895238
2015-04-14,40.8679,-73.87809,NO2,25.156522
2015-04-15,40.8679,-73.87809,NO2,14.008332999999999
2015-04-16,40.8679,-73.87809,NO2,13.725000000000001
2015-04-17,40.8679,-73.87809,NO2,21.404348
2015-04-18,40.8679,-73.87809,NO2,13.058333
2015-04-19,40.8679,-73.87809,NO2,4.766667
2015-04-20,40.8679,-73.87809,NO2,11.436364
2015-04-21,40.8679,-73.87809,NO2,18.341666999999998
2015-04-22,40.8679,-73.87809,NO2,22.916667
2015-04-23,40.8679,-73.87809,NO2,9.733333
2015-04-24,40.8679,-73.87809,NO2,6.527273
2015-04-25,40.8679,-73.87809,NO2,13.070832999999999
2015-04-26,40.8679,-73.87809,NO2,8.070833
2015-04-27,40.8679,-73.87809,NO2,7.2714289999999995
2015-04-28,40.8679,-73.87809,NO2,8.504348
2015-04-29,40.8679,-73.87809,NO2,7.495832999999999
2015-04-30,40.8679,-73.87809,NO2,7.6875
2015-05-01,40.8679,-73.87809,NO2,9.920833
2015-05-02,40.8679,-73.87809,NO2,17.3125
2015-05-03,40.8679,-73.87809,NO2,20.658333
2015-05-04,40.8679,-73.87809,NO2,29.754545
2015-05-05,40.8679,-73.87809,NO2,23.458333
2015-05-06,40.8679,-73.87809,NO2,16.558332999999998
2015-05-07,40.8679,-73.87809,NO2,29.400000000000002
2015-05-08,40.8679,-73.87809,NO2,27.566667
2015-05-09,40.8679,-73.87809,NO2,11.125
2015-05-10,40.8679,-73.87809,NO2,15.529167
2015-05-11,40.8679,-73.87809,NO2,12.763636
2015-05-12,40.8679,-73.87809,NO2,12.145833
2015-05-13,40.8679,-73.87809,NO2,5.554167
2015-05-14,40.8679,-73.87809,NO2,11.783332999999999
2015-05-15,40.8679,-73.87809,NO2,22.458333
2015-05-16,40.8679,-73.87809,NO2,25.529166999999998
2015-05-17,40.8679,-73.87809,NO2,21.270833
2015-05-18,40.8679,-73.87809,NO2,15.226087
2015-05-19,40.8679,-73.87809,NO2,23.504167
2015-05-20,40.8679,-73.87809,NO2,6.7291669999999995
2015-05-21,40.8679,-73.87809,NO2,20.7625
2015-05-22,40.8679,-73.87809,NO2,10.595832999999999
2015-05-23,40.8679,-73.87809,NO2,9.925
2015-05-24,40.8679,-73.87809,NO2,15.554167
2015-05-25,40.8679,-73.87809,NO2,16.766666999999998
2015-05-26,40.8679,-73.87809,NO2,16.127273
2015-05-27,40.8679,-73.87809,NO2,19.529166999999998
2015-05-28,40.8679,-73.87809,NO2,22.587500000000002
2015-05-29,40.8679,-73.87809,NO2,12.06087
2015-05-30,40.8679,-73.87809,NO2,13.1125
2015-05-31,40.8679,-73.87809,NO2,7.2
2015-06-01,40.8679,-73.87809,NO2,6.418182
2015-06-02,40.8679,-73.87809,NO2,9.141667
2015-06-03,40.8679,-73.87809,NO2,8.2125
2015-06-04,40.8679,-73.87809,NO2,6.426087
2015-06-05,40.8679,-73.87809,NO2,13.056522
2015-06-06,40.8679,-73.87809,NO2,15.766667
2015-06-07,40.8679,-73.87809,NO2,8.704167
2015-06-08,40.8679,-73.87809,NO2,12.205
2015-06-09,40.8679,-73.87809,NO2,15.654167
2015-06-10,40.8679,-73.87809,NO2,14.179167
2015-06-11,40.8679,-73.87809,NO2,17.104347999999998
2015-06-12,40.8679,-73.87809,NO2,15.545833
2015-06-13,40.8679,-73.87809,NO2,9.758333
2015-06-14,40.8679,-73.87809,NO2,14.2375
2015-06-15,40.8679,-73.87809,NO2,10.478261
2015-06-16,40.8679,-73.87809,NO2,17.304167
2015-06-17,40.8679,-73.87809,NO2,9.491304
2015-06-18,40.8679,-73.87809,NO2,10.03913
2015-06-19,40.8679,-73.87809,NO2,12.6
2015-06-20,40.8679,-73.87809,NO2,6.795833
2015-06-21,40.8679,-73.87809,NO2,9.579167
2015-06-22,40.8679,-73.87809,NO2,11.013636
2015-06-23,40.8679,-73.87809,NO2,16.7875
2015-06-24,40.8679,-73.87809,NO2,6.3125
2015-06-25,40.8679,-73.87809,NO2,16.308332999999998
2015-06-26,40.8679,-73.87809,NO2,10.116667
2015-06-27,40.8679,-73.87809,NO2,6.191667
2015-06-28,40.8679,-73.87809,NO2,6.741667
2015-06-29,40.8679,-73.87809,NO2,11.163636
2015-06-30,40.8679,-73.87809,NO2,15.908332999999999
2015-07-01,40.8679,-73.87809,NO2,11.683333
2015-07-02,40.8679,-73.87809,NO2,19.408333
2015-07-03,40.8679,-73.87809,NO2,9.391667
2015-07-04,40.8679,-73.87809,NO2,9.525
2015-07-05,40.8679,-73.87809,NO2,14.5
2015-07-06,40.8679,-73.87809,NO2,14.918182
2015-07-07,40.8679,-73.87809,NO2,12.700000000000001
2015-07-08,40.8679,-73.87809,NO2,16.670833
2015-07-09,40.8679,-73.87809,NO2,10.741667
2015-07-10,40.8679,-73.87809,NO2,10.795833
2015-07-11,40.8679,-73.87809,NO2,13.395833
2015-07-12,40.8679,-73.87809,NO2,12.720832999999999
2015-07-13,40.8679,-73.87809,NO2,14.165217
2015-07-14,40.8679,-73.87809,NO2,12.329167
2015-07-15,40.8679,-73.87809,NO2,10.495833
2015-07-16,40.8679,-73.87809,NO2,9.366667
2015-07-17,40.8679,-73.87809,NO2,13.083333
2015-07-18,40.8679,-73.87809,NO2,14.012500000000001
2015-07-19,40.8679,-73.87809,NO2,10.316666999999999
2015-07-20,40.8679,-73.87809,NO2,10.690909
2015-07-21,40.8679,-73.87809,NO2,13.904167
2015-07-22,40.8679,-73.87809,NO2,7.175000000000001
2015-07-23,40.8679,-73.87809,NO2,9.141667
2015-07-24,40.8679,-73.87809,NO2,12.191666999999999
2015-07-25,40.8679,-73.87809,NO2,11.308333
2015-07-26,40.8679,-73.87809,NO2,11.825000000000001
2015-07-27,40.8679,-73.87809,NO2,15.304348
2015-07-28,40.8679,-73.87809,NO2,14.570832999999999
2015-07-29,40.8679,-73.87809,NO2,14.525
2015-07-30,40.8679,-73.87809,NO2,18.475
2015-07-31,40.8679,-73.87809,NO2,11.620833
2015-08-01,40.8679,-73.87809,NO2,12.470832999999999
2015-08-02,40.8679,-73.87809,NO2,12.704167
2015-08-03,40.8679,-73.87809,NO2,17.527272999999997
2015-08-04,40.8679,-73.87809,NO2,15.620833
2015-08-05,40.8679,-73.87809,NO2,13.654167
2015-08-06,40.8679,-73.87809,NO2,9.254166999999999
2015-08-07,40.8679,-73.87809,NO2,8.604167
2015-08-08,40.8679,-73.87809,NO2,8.904167
2015-08-09,40.8679,-73.87809,NO2,7.2250000000000005
2015-08-10,40.8679,-73.87809,NO2,7.504347999999999
2015-08-11,40.8679,-73.87809,NO2,13.183333
2015-08-12,40.8679,-73.87809,NO2,7.1375
2015-08-13,40.8679,-73.87809,NO2,10.1125
2015-08-14,40.8679,-73.87809,NO2,18.458333
2015-08-15,40.8679,-73.87809,NO2,17.425
2015-08-16,40.8679,-73.87809,NO2,16.8
2015-08-17,40.8679,-73.87809,NO2,20.145455
2015-08-18,40.8679,-73.87809,NO2,17.958333
2015-08-19,40.8679,-73.87809,NO2,6.775
2015-08-20,40.8679,-73.87809,NO2,4.4875
2015-08-21,40.8679,-73.87809,NO2,9.204167
2015-08-22,40.8679,-73.87809,NO2,10.891667
2015-08-23,40.8679,-73.87809,NO2,7.2916669999999995
2015-08-24,40.8679,-73.87809,NO2,14.278260999999999
2015-08-25,40.8679,-73.87809,NO2,14.154167
2015-08-26,40.8679,-73.87809,NO2,9.075000000000001
2015-08-27,40.8679,-73.87809,NO2,8.033332999999999
2015-08-28,40.8679,-73.87809,NO2,10.945833
2015-08-29,40.8679,-73.87809,NO2,13.583333
2015-08-30,40.8679,-73.87809,NO2,14.762500000000001
2015-08-31,40.8679,-73.87809,NO2,15.004544999999998
2015-09-01,40.8679,-73.87809,NO2,13.579167
2015-09-02,40.8679,-73.87809,NO2,21.916667
2015-09-03,40.8679,-73.87809,NO2,19.541667
2015-09-04,40.8679,-73.87809,NO2,7.266667
2015-09-05,40.8679,-73.87809,NO2,6.0125
2015-09-06,40.8679,-73.87809,NO2,15.016667
2015-09-07,40.8679,-73.87809,NO2,14.2125
2015-09-08,40.8679,-73.87809,NO2,18.654545
2015-09-09,40.8679,-73.87809,NO2,14.975000000000001
2015-09-10,40.8679,-73.87809,NO2,10.679167
2015-09-11,40.8679,-73.87809,NO2,12.429167
2015-09-12,40.8679,-73.87809,NO2,13.7125
2015-09-13,40.8679,-73.87809,NO2,7.25
2015-09-14,40.8679,-73.87809,NO2,10.831818
2015-09-15,40.8679,-73.87809,NO2,20.566667
2015-09-16,40.8679,-73.87809,NO2,23.004167
2015-09-17,40.8679,-73.87809,NO2,25.054167
2015-09-18,40.8679,-73.87809,NO2,21.9875
2015-09-19,40.8679,-73.87809,NO2,13.595832999999999
2015-09-20,40.8679,-73.87809,NO2,6.116667
2015-09-21,40.8679,-73.87809,NO2,7.243478
2015-09-22,40.8679,-73.87809,NO2,8.570833
2015-09-23,40.8679,-73.87809,NO2,15.745833
2015-09-24,40.8679,-73.87809,NO2,13.745833
2015-09-25,40.8679,-73.87809,NO2,9.020833
2015-09-26,40.8679,-73.87809,NO2,7.075
2015-09-27,40.8679,-73.87809,NO2,8.35
2015-09-28,40.8679,-73.87809,NO2,14.780952
2015-09-29,40.8679,-73.87809,NO2,13.166666999999999
2015-09-30,40.8679,-73.87809,NO2,8.508333
2015-10-01,40.8679,-73.87809,NO2,6.441667
2015-10-02,40.8679,-73.87809,NO2,5.3541669999999995
2015-10-03,40.8679,-73.87809,NO2,3.6791669999999996
2015-10-04,40.8679,-73.87809,NO2,3.3666669999999996
2015-10-05,40.8679,-73.87809,NO2,11.040909
2015-10-06,40.8679,-73.87809,NO2,16.3125
2015-10-07,40.8679,-73.87809,NO2,13.391667
2015-10-08,40.8679,-73.87809,NO2,17.625
2015-10-09,40.8679,-73.87809,NO2,20.6125
2015-10-10,40.8679,-73.87809,NO2,12.616667
2015-10-11,40.8679,-73.87809,NO2,21.6125
2015-10-12,40.8679,-73.87809,NO2,26.225
2015-10-13,40.8679,-73.87809,NO2,20.900000000000002
2015-10-14,40.8679,-73.87809,NO2,10.929167
2015-10-15,40.8679,-73.87809,NO2,13.441666999999999
2015-10-16,40.8679,-73.87809,NO2,16.570833
2015-10-17,40.8679,-73.87809,NO2,8.1625
2015-10-18,40.8679,-73.87809,NO2,8.141667
2015-10-19,40.8679,-73.87809,NO2,16.826086999999998
2015-10-20,40.8679,-73.87809,NO2,26.137500000000003
2015-10-21,40.8679,-73.87809,NO2,35.8375
2015-10-22,40.8679,-73.87809,NO2,35.504166999999995
2015-10-23,40.8679,-73.87809,NO2,8.675
2015-10-24,40.8679,-73.87809,NO2,10.5375
2015-10-25,40.8679,-73.87809,NO2,8.845832999999999
2015-10-26,40.8679,-73.87809,NO2,17.595238
2015-10-27,40.8679,-73.87809,NO2,17.625
2015-10-28,40.8679,-73.87809,NO2,6.95
2015-10-29,40.8679,-73.87809,NO2,13.166666999999999
2015-10-30,40.8679,-73.87809,NO2,9.729167
2015-10-31,40.8679,-73.87809,NO2,18.679167
2015-11-01,40.8679,-73.87809,NO2,16.845833
2015-11-02,40.8679,-73.87809,NO2,27.140908999999997
2015-11-03,40.8679,-73.87809,NO2,39.941666999999995
2015-11-04,40.8679,-73.87809,NO2,28.650000000000002
2015-11-05,40.8679,-73.87809,NO2,41.300000000000004
2015-11-06,40.8679,-73.87809,NO2,21.7625
2015-11-07,40.8679,-73.87809,NO2,8.387500000000001
2015-11-08,40.8679,-73.87809,NO2,11.016667
2015-11-09,40.8679,-73.87809,NO2,33.504762
2015-11-10,40.8679,-73.87809,NO2,19.975
2015-11-11,40.8679,-73.87809,NO2,11.241667
2015-11-12,40.8679,-73.87809,NO2,16.016666999999998
2015-11-13,40.8679,-73.87809,NO2,9.845832999999999
2015-11-14,40.8679,-73.87809,NO2,9.183333
2015-11-15,40.8679,-73.87809,NO2,19.9125
2015-11-16,40.8679,-73.87809,NO2,25.909091
2015-11-17,40.8679,-73.87809,NO2,14.129166999999999
2015-11-18,40.8679,-73.87809,NO2,17.925
2015-11-19,40.8679,-73.87809,NO2,8.74375
2015-11-20,40.8679,-73.87809,NO2,12.341667
2015-11-21,40.8679,-73.87809,NO2,12.233333
2015-11-22,40.8679,-73.87809,NO2,12.0875
2015-11-23,40.8679,-73.87809,NO2,11.161904999999999
2015-11-24,40.8679,-73.87809,NO2,27.545833
2015-11-25,40.8679,-73.87809,NO2,26.0625
2015-11-26,40.8679,-73.87809,NO2,31.295833
2015-11-27,40.8679,-73.87809,NO2,31.6875
2015-11-28,40.8679,-73.87809,NO2,17.925
2015-11-29,40.8679,-73.87809,NO2,9.5875
2015-11-30,40.8679,-73.87809,NO2,13.813635999999999
2015-12-01,40.8679,-73.87809,NO2,14.845832999999999
2015-12-02,40.8679,-73.87809,NO2,21.104167
2015-12-03,40.8679,-73.87809,NO2,13.045833
2015-12-04,40.8679,-73.87809,NO2,14.291666999999999
2015-12-05,40.8679,-73.87809,NO2,26.841666999999998
2015-12-06,40.8679,-73.87809,NO2,30.325000000000003
2015-12-07,40.8679,-73.87809,NO2,28.128570999999997
2015-12-08,40.8679,-73.87809,NO2,18.6
2015-12-09,40.8679,-73.87809,NO2,25.866667
2015-12-10,40.8679,-73.87809,NO2,28.691667
2015-12-11,40.8679,-73.87809,NO2,39.475
2015-12-12,40.8679,-73.87809,NO2,36.554167
2015-12-13,40.8679,-73.87809,NO2,28.2375
2015-12-14,40.8679,-73.87809,NO2,19.577272999999998
2015-12-15,40.8679,-73.87809,NO2,8.620833
2015-12-16,40.8679,-73.87809,NO2,10.691666999999999
2015-12-17,40.8679,-73.87809,NO2,21.229167
2015-12-18,40.8679,-73.87809,NO2,12.066666999999999
2015-12-19,40.8679,-73.87809,NO2,11.3375
2015-12-20,40.8679,-73.87809,NO2,12.858333
2015-12-21,40.8679,-73.87809,NO2,32.519048
2015-12-22,40.8679,-73.87809,NO2,30.225
2015-12-23,40.8679,-73.87809,NO2,21.258333
2015-12-24,40.8679,-73.87809,NO2,19.4125
2015-12-25,40.8679,-73.87809,NO2,24.266666999999998
2015-12-26,40.8679,-73.87809,NO2,7.1333329999999995
2015-12-27,40.8679,-73.87809,NO2,13.058333
2015-12-28,40.8679,-73.87809,NO2,7.452173999999999
2015-12-29,40.8679,-73.87809,NO2,12.533332999999999
2015-12-30,40.8679,-73.87809,NO2,19.091666999999998
2015-12-31,40.8679,-73.87809,NO2,14.545833
2015-01-01,40.73614,-73.82153,NO2,15.037500000000001
2015-01-02,40.73614,-73.82153,NO2,19.725
2015-01-03,40.73614,-73.82153,NO2,21.233333
2015-01-04,40.73614,-73.82153,NO2,17.679167
2015-01-05,40.73614,-73.82153,NO2,10.5875
2015-01-06,40.73614,-73.82153,NO2,24.404166999999998
2015-01-07,40.73614,-73.82153,NO2,17.7
2015-01-08,40.73614,-73.82153,NO2,19.670833
2015-01-09,40.73614,-73.82153,NO2,17.404166999999998
2015-01-10,40.73614,-73.82153,NO2,16.1375
2015-01-11,40.73614,-73.82153,NO2,27.141666999999998
2015-01-12,40.73614,-73.82153,NO2,36.491667
2015-01-13,40.73614,-73.82153,NO2,16.170833
2015-01-14,40.73614,-73.82153,NO2,16.018182
2015-01-15,40.73614,-73.82153,NO2,28.233333
2015-01-16,40.73614,-73.82153,NO2,19.933332999999998
2015-01-17,40.73614,-73.82153,NO2,19.6
2015-01-18,40.73614,-73.82153,NO2,40.458332999999996
2015-01-19,40.73614,-73.82153,NO2,17.158333
2015-01-20,40.73614,-73.82153,NO2,17.337500000000002
2015-01-21,40.73614,-73.82153,NO2,24.637500000000003
2015-01-22,40.73614,-73.82153,NO2,25.6875
2015-01-23,40.73614,-73.82153,NO2,24.817646999999997
2015-01-24,40.73614,-73.82153,NO2,21.233333
2015-01-25,40.73614,-73.82153,NO2,14.770833
2015-01-26,40.73614,-73.82153,NO2,10.341667
2015-01-27,40.73614,-73.82153,NO2,12.970832999999999
2015-01-28,40.73614,-73.82153,NO2,22.925
2015-01-29,40.73614,-73.82153,NO2,29.658333
2015-01-30,40.73614,-73.82153,NO2,28.63
2015-01-31,40.73614,-73.82153,NO2,15.642857
2015-02-01,40.73614,-73.82153,NO2,28.458333
2015-02-02,40.73614,-73.82153,NO2,17.995832999999998
2015-02-03,40.73614,-73.82153,NO2,25.295833
2015-02-04,40.73614,-73.82153,NO2,31.808332999999998
2015-02-05,40.73614,-73.82153,NO2,22.408333
2015-02-06,40.73614,-73.82153,NO2,27.181818
2015-02-07,40.73614,-73.82153,NO2,38.026316
2015-02-08,40.73614,-73.82153,NO2,21.829166999999998
2015-02-09,40.73614,-73.82153,NO2,11.637500000000001
2015-02-10,40.73614,-73.82153,NO2,14.370833
2015-02-11,40.73614,-73.82153,NO2,18.8625
2015-02-12,40.73614,-73.82153,NO2,26.166667
2015-02-13,40.73614,-73.82153,NO2,16.518182
2015-02-14,40.73614,-73.82153,NO2,29.9875
2015-02-15,40.73614,-73.82153,NO2,10.566666999999999
2015-02-16,40.73614,-73.82153,NO2,18.4875
2015-02-17,40.73614,-73.82153,NO2,26.516666999999998
2015-02-18,40.73614,-73.82153,NO2,37.35
2015-02-19,40.73614,-73.82153,NO2,15.941175999999999
2015-02-20,40.73614,-73.82153,NO2,19.645833
2015-02-21,40.73614,-73.82153,NO2,28.645833
2015-02-22,40.73614,-73.82153,NO2,39.325
2015-02-23,40.73614,-73.82153,NO2,15.483333
2015-02-24,40.73614,-73.82153,NO2,24.682609
2015-02-25,40.73614,-73.82153,NO2,31.633332999999997
2015-02-26,40.73614,-73.82153,NO2,19.370832999999998
2015-02-27,40.73614,-73.82153,NO2,21.16087
2015-02-28,40.73614,-73.82153,NO2,28.233333
2015-03-01,40.73614,-73.82153,NO2,40.870833
2015-03-02,40.73614,-73.82153,NO2,26.6125
2015-03-03,40.73614,-73.82153,NO2,28.036842
2015-03-04,40.73614,-73.82153,NO2,33.1625
2015-03-05,40.73614,-73.82153,NO2,22.920833
2015-03-06,40.73614,-73.82153,NO2,24.821738999999997
2015-03-07,40.73614,-73.82153,NO2,30.9875
2015-03-08,40.73614,-73.82153,NO2,38.458332999999996
2015-03-09,40.73614,-73.82153,NO2,39.358332999999995
2015-03-10,40.73614,-73.82153,NO2,53.066666999999995
2015-03-11,40.73614,-73.82153,NO2,25.854167
2015-03-12,40.73614,-73.82153,NO2,12.6875
2015-03-13,40.73614,-73.82153,NO2,17.981818
2015-03-14,40.73614,-73.82153,NO2,26.095833
2015-03-15,40.73614,-73.82153,NO2,9.229167
2015-03-16,40.73614,-73.82153,NO2,30.404166999999998
2015-03-17,40.73614,-73.82153,NO2,25.4875
2015-03-18,40.73614,-73.82153,NO2,12.575000000000001
2015-03-19,40.73614,-73.82153,NO2,18.220833
2015-03-20,40.73614,-73.82153,NO2,21.680951999999998
2015-03-21,40.73614,-73.82153,NO2,22.505000000000003
2015-03-22,40.73614,-73.82153,NO2,7.6875
2015-03-23,40.73614,-73.82153,NO2,12.829167
2015-03-24,40.73614,-73.82153,NO2,22.416667
2015-03-25,40.73614,-73.82153,NO2,37.895832999999996
2015-03-26,40.73614,-73.82153,NO2,29.9125
2015-03-27,40.73614,-73.82153,NO2,20.118181999999997
2015-03-28,40.73614,-73.82153,NO2,11.25
2015-03-29,40.73614,-73.82153,NO2,11.816666999999999
2015-03-30,40.73614,-73.82153,NO2,15.85
2015-03-31,40.73614,-73.82153,NO2,18.258333
2015-04-01,40.73614,-73.82153,NO2,23.582352999999998
2015-04-02,40.73614,-73.82153,NO2,29.712500000000002
2015-04-03,40.73614,-73.82153,NO2,27.433332999999998
2015-04-04,40.73614,-73.82153,NO2,10.1625
2015-04-05,40.73614,-73.82153,NO2,15.870833
2015-04-06,40.73614,-73.82153,NO2,22.229167
2015-04-07,40.73614,-73.82153,NO2,23.529166999999998
2015-04-08,40.73614,-73.82153,NO2,9.322727
2015-04-09,40.73614,-73.82153,NO2,10.016667
2015-04-10,40.73614,-73.82153,NO2,23.400000000000002
2015-04-11,40.73614,-73.82153,NO2,11.229167
2015-04-12,40.73614,-73.82153,NO2,17.5375
2015-04-13,40.73614,-73.82153,NO2,22.983333
2015-04-14,40.73614,-73.82153,NO2,29.900000000000002
2015-04-15,40.73614,-73.82153,NO2,23.994118
2015-04-16,40.73614,-73.82153,NO2,14.154167
2015-04-17,40.73614,-73.82153,NO2,20.891666999999998
2015-04-18,40.73614,-73.82153,NO2,20.270833
2015-04-19,40.73614,-73.82153,NO2,4.1125
2015-04-20,40.73614,-73.82153,NO2,10.369565
2015-04-21,40.73614,-73.82153,NO2,21.1125
2015-04-22,40.73614,-73.82153,NO2,20.583333
2015-04-23,40.73614,-73.82153,NO2,8.957143
2015-04-24,40.73614,-73.82153,NO2,8.745833
2015-04-25,40.73614,-73.82153,NO2,14.166666999999999
2015-04-26,40.73614,-73.82153,NO2,8.933333
2015-04-27,40.73614,-73.82153,NO2,13.275
2015-04-28,40.73614,-73.82153,NO2,12.570832999999999
2015-04-29,40.73614,-73.82153,NO2,12.370833
2015-04-30,40.73614,-73.82153,NO2,7.395833
2015-05-01,40.73614,-73.82153,NO2,9.520833
2015-05-02,40.73614,-73.82153,NO2,15.866667
2015-05-03,40.73614,-73.82153,NO2,24.070833
2015-05-04,40.73614,-73.82153,NO2,25.7375
2015-05-05,40.73614,-73.82153,NO2,29.636841999999998
2015-05-06,40.73614,-73.82153,NO2,20.808332999999998
2015-05-07,40.73614,-73.82153,NO2,32.1
2015-05-08,40.73614,-73.82153,NO2,24.308332999999998
2015-05-09,40.73614,-73.82153,NO2,11.733333
2015-05-10,40.73614,-73.82153,NO2,14.983333
2015-05-11,40.73614,-73.82153,NO2,13.741667
2015-05-12,40.73614,-73.82153,NO2,10.53
2015-05-13,40.73614,-73.82153,NO2,8.2
2015-05-14,40.73614,-73.82153,NO2,13.233333
2015-05-15,40.73614,-73.82153,NO2,19.395833
2015-05-16,40.73614,-73.82153,NO2,21.270833
2015-05-17,40.73614,-73.82153,NO2,19.025000000000002
2015-05-18,40.73614,-73.82153,NO2,15.279167
2015-05-19,40.73614,-73.82153,NO2,21.204348
2015-05-20,40.73614,-73.82153,NO2,9.029167
2015-05-21,40.73614,-73.82153,NO2,17.5375
2015-05-22,40.73614,-73.82153,NO2,12.995833
2015-05-23,40.73614,-73.82153,NO2,7.079167
2015-05-24,40.73614,-73.82153,NO2,14.158332999999999
2015-05-25,40.73614,-73.82153,NO2,10.929167
2015-05-26,40.73614,-73.82153,NO2,12.816666999999999
2015-05-27,40.73614,-73.82153,NO2,20.0625
2015-05-28,40.73614,-73.82153,NO2,21.655
2015-05-29,40.73614,-73.82153,NO2,14.7125
2015-05-30,40.73614,-73.82153,NO2,11.095832999999999
2015-05-31,40.73614,-73.82153,NO2,10.137500000000001
2015-06-01,40.73614,-73.82153,NO2,7.686363999999999
2015-06-02,40.73614,-73.82153,NO2,7.966666999999999
2015-06-03,40.73614,-73.82153,NO2,7.4458329999999995
2015-06-04,40.73614,-73.82153,NO2,8.1
2015-06-05,40.73614,-73.82153,NO2,18.400000000000002
2015-06-06,40.73614,-73.82153,NO2,18.13
2015-06-07,40.73614,-73.82153,NO2,10.7875
2015-06-08,40.73614,-73.82153,NO2,9.695651999999999
2015-06-09,40.73614,-73.82153,NO2,12.466667
2015-06-10,40.73614,-73.82153,NO2,17.1875
2015-06-11,40.73614,-73.82153,NO2,14.816666999999999
2015-06-12,40.73614,-73.82153,NO2,16.319048
2015-06-13,40.73614,-73.82153,NO2,9.704167
2015-06-14,40.73614,-73.82153,NO2,12.075000000000001
2015-06-15,40.73614,-73.82153,NO2,10.675
2015-06-16,40.73614,-73.82153,NO2,16.441667
2015-06-17,40.73614,-73.82153,NO2,8.950000000000001
2015-06-18,40.73614,-73.82153,NO2,10.05
2015-06-19,40.73614,-73.82153,NO2,13.4
2015-06-20,40.73614,-73.82153,NO2,7.270833
2015-06-21,40.73614,-73.82153,NO2,8.579167
2015-06-22,40.73614,-73.82153,NO2,12.208333
2015-06-23,40.73614,-73.82153,NO2,12.995833
2015-06-24,40.73614,-73.82153,NO2,13.335294
2015-06-25,40.73614,-73.82153,NO2,17.641666999999998
2015-06-26,40.73614,-73.82153,NO2,13.234783
2015-06-27,40.73614,-73.82153,NO2,5.983333
2015-06-28,40.73614,-73.82153,NO2,6.145833
2015-06-29,40.73614,-73.82153,NO2,11.570832999999999
2015-06-30,40.73614,-73.82153,NO2,12.045833
2015-07-01,40.73614,-73.82153,NO2,10.175
2015-07-02,40.73614,-73.82153,NO2,24.8
2015-07-03,40.73614,-73.82153,NO2,12.440909
2015-07-04,40.73614,-73.82153,NO2,7.808332999999999
2015-07-05,40.73614,-73.82153,NO2,11.125
2015-07-06,40.73614,-73.82153,NO2,12.836841999999999
2015-07-07,40.73614,-73.82153,NO2,10.275
2015-07-08,40.73614,-73.82153,NO2,18.641666999999998
2015-07-09,40.73614,-73.82153,NO2,10.658332999999999
2015-07-10,40.73614,-73.82153,NO2,13.995833
2015-07-11,40.73614,-73.82153,NO2,10.762500000000001
2015-07-12,40.73614,-73.82153,NO2,13.287500000000001
2015-07-13,40.73614,-73.82153,NO2,13.1875
2015-07-14,40.73614,-73.82153,NO2,13.272727
2015-07-15,40.73614,-73.82153,NO2,9.916667
2015-07-16,40.73614,-73.82153,NO2,8.358333
2015-07-17,40.73614,-73.82153,NO2,9.625
2015-07-18,40.73614,-73.82153,NO2,9.079167
2015-07-19,40.73614,-73.82153,NO2,13.5875
2015-07-20,40.73614,-73.82153,NO2,12.991667
2015-07-21,40.73614,-73.82153,NO2,20.7
2015-07-22,40.73614,-73.82153,NO2,8.808333
2015-07-23,40.73614,-73.82153,NO2,14.378947
2015-07-24,40.73614,-73.82153,NO2,14.795833
2015-07-25,40.73614,-73.82153,NO2,13.3
2015-07-26,40.73614,-73.82153,NO2,6.866667
2015-07-27,40.73614,-73.82153,NO2,9.309524
2015-07-28,40.73614,-73.82153,NO2,16.354167
